[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
21.22 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.22 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.22 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.22 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.22 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.22 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.22 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.22 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 0 0.857483 4.96134e-05 7.50377 4.89764 0.0122904 0.010806 -0.000730909 0.151975 0.158681 0.144959 0.406787 
21.24 1 0.810226 9.66111e-05 6.51686 5.30253 0.0136205 0.0127658 -0.00137737 0.162439 0.171087 0.153304 0.443935 
21.24 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.24 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 0 0.855002 -2.57764e-06 7.50287 4.89819 0.0122204 0.0107779 -0.000658141 0.151652 0.157959 0.145071 0.395641 
21.26 1 0.810733 -2.6122e-05 6.51919 5.30923 0.0134308 0.0129996 -0.00138628 0.162574 0.170986 0.153703 0.438115 
21.26 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.26 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 0 0.860774 -6.68438e-05 7.50126 4.89896 0.012321 0.0109425 -0.000749287 0.152524 0.159059 0.145696 0.401203 
21.28 1 0.814085 -0.000114077 6.52018 5.31717 0.0135009 0.0130812 -0.0013978 0.16304 0.17149 0.154127 0.438463 
21.28 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.28 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 0 0.862776 -1.28116e-05 7.50034 4.89955 0.0123614 0.010998 -0.00082877 0.152838 0.159705 0.145648 0.410234 
21.3 1 0.816774 -1.49532e-05 6.52053 5.32527 0.0137259 0.0129771 -0.00149199 0.163411 0.172568 0.153709 0.454553 
21.3 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.3 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 0 0.86457 3.65417e-05 7.49955 4.90021 0.0123646 0.0110858 -0.000897656 0.153135 0.160171 0.145761 0.414531 
21.32 1 0.816041 4.75796e-05 6.52086 5.33174 0.0137611 0.0129283 -0.00160834 0.163369 0.17324 0.152862 0.470559 
21.32 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.32 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 0 0.863891 4.62502e-05 7.49818 4.90024 0.0122882 0.0111391 -0.000798627 0.15306 0.159358 0.146491 0.393653 
21.34 1 0.814115 9.91299e-05 6.52083 5.33763 0.0137163 0.0128612 -0.0015303 0.163026 0.172497 0.152969 0.462166 
21.34 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.34 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 0 0.861557 -3.15923e-06 7.49715 4.9006 0.0121738 0.0111621 -0.000757538 0.152761 0.158612 0.146677 0.380568 
21.36 1 0.811956 -2.72021e-05 6.52242 5.34484 0.013521 0.0129971 -0.00161197 0.162844 0.172581 0.152486 0.468322 
21.36 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.36 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 0 0.859341 -4.98117e-05 7.49614 4.90067 0.0120631 0.0111954 -0.000784135 0.152507 0.158274 0.146513 0.378277 
21.38 1 0.815428 3.19362e-05 6.52318 5.35292 0.0134567 0.0132316 -0.00150923 0.163366 0.172381 0.153823 0.451357 
21.38 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.38 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 0 0.857137 -2.65801e-06 7.49513 4.90074 0.0119526 0.0112284 -0.000810001 0.152253 0.157973 0.146309 0.377114 
21.4 1 0.812963 -4.23917e-05 6.52419 5.35921 0.0133954 0.0131474 -0.001331 0.16292 0.170928 0.154497 0.427804 
21.4 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.4 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 0 0.85688 -2.43115e-06 7.49465 4.90091 0.0119415 0.0112395 -0.000811176 0.152253 0.157952 0.146333 0.37644 
21.42 1 0.811062 0.000107805 6.52497 5.36625 0.0134126 0.0130573 -0.00149936 0.162696 0.171725 0.153134 0.452545 
21.42 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.42 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 0 0.858394 -4.50539e-05 7.49415 4.9016 0.0119053 0.0113537 -0.000814866 0.152509 0.158049 0.14676 0.371158 
21.44 1 0.810298 -7.43128e-05 6.52567 5.3728 0.0134369 0.013014 -0.00166858 0.162637 0.17267 0.151944 0.475027 
21.44 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.44 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 0 0.85621 -9.06048e-05 7.49322 4.90151 0.0118339 0.011357 -0.000870439 0.152286 0.158101 0.146239 0.380032 
21.46 1 0.811172 -2.29033e-05 6.52668 5.37952 0.0135188 0.0130079 -0.00160462 0.16287 0.172558 0.152568 0.467194 
21.46 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.46 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 0 0.855874 -8.94023e-05 7.49218 4.90196 0.0117408 0.0114666 -0.000949217 0.15234 0.15851 0.145908 0.390748 
21.48 1 0.817641 -2.36909e-05 6.52769 5.38672 0.0137696 0.0130995 -0.00167438 0.163918 0.174024 0.153147 0.47491 
21.48 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.48 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 0 0.851384 -9.54591e-05 7.48997 4.90287 0.0113788 0.0116534 -0.000907098 0.151764 0.157693 0.145593 0.384153 
21.5 1 0.823369 -0.00010476 6.52971 5.3948 0.0136896 0.013449 -0.00165948 0.164738 0.174546 0.154308 0.467386 
21.5 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.5 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 0 0.856804 -6.03013e-05 7.48743 4.90346 0.0114543 0.0118186 -0.000890212 0.152555 0.158399 0.146477 0.380607 
21.52 1 0.825005 7.43338e-05 6.53119 5.40022 0.0138099 0.0133755 -0.00153403 0.16488 0.174023 0.155199 0.452371 
21.52 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.52 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 0 0.859048 -3.43901e-06 7.48636 4.90401 0.0115319 0.0118384 -0.000954207 0.152873 0.15907 0.146415 0.390866 
21.54 1 0.817215 0.000137572 6.53181 5.40754 0.0137057 0.0131051 -0.00150906 0.16374 0.172882 0.154057 0.453786 
21.54 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.54 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 0 0.858899 -3.19037e-06 7.48586 4.90423 0.011523 0.0118503 -0.000951484 0.152883 0.159073 0.146432 0.390662 
21.56 1 0.813231 9.2663e-05 6.53312 5.41385 0.0137332 0.0129125 -0.00168365 0.163235 0.173527 0.152249 0.479794 
21.56 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.56 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 0 0.858722 -2.92782e-06 7.48534 4.90445 0.0115137 0.011862 -0.000948383 0.152891 0.159073 0.146449 0.390415 
21.58 1 0.81688 -9.16985e-05 6.53413 5.42122 0.0136959 0.0131746 -0.001662 0.163922 0.173882 0.153316 0.471768 
21.58 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.58 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 0 0.862397 -2.52354e-06 7.48371 4.90466 0.0117226 0.0118201 -0.000937012 0.153437 0.159434 0.147194 0.38425 
21.6 1 0.820869 1.31981e-05 6.53533 5.42896 0.0137991 0.0132516 -0.00155859 0.164471 0.173826 0.15455 0.4577 
21.6 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.6 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
